Date,AT,BE,CY,FI,FR,DE,GR,IE,IT,LT,MT,NL,PT,SK,SI,ES,US
2000-01,0.25400000000000045,0.3141590000000001,,0.2110000000000003,0.14321300000000026,0.0,1.0630000000000006,0.24800000000000022,0.24457299999999993,,,0.15200000000000014,0.29499999999999993,,,0.27800000000000047,6.662
2000-02,0.266,0.28474100000000035,,0.20900000000000052,0.1239820000000007,0.0,0.9390000000000001,0.26700000000000035,0.28314200000000067,,,0.1720000000000006,0.2970000000000006,,,0.22599999999999998,6.409
2000-03,0.23899999999999988,0.27840799999999977,,0.13700000000000045,0.10958000000000023,0.0,0.9790000000000001,0.23300000000000054,0.2979099999999999,,,0.14700000000000024,0.30799999999999983,,,0.23800000000000043,6.002
2000-04,0.258,0.2743880000000001,,0.1559999999999997,0.09633199999999942,0.0,0.8170000000000002,0.21399999999999952,0.27767499999999945,,,0.15399999999999991,0.2889999999999997,,,0.23499999999999943,6.2182
2000-05,0.3460000000000001,0.3752060000000004,,0.20900000000000052,0.16836600000000068,0.0,0.9990000000000006,0.266,0.3491040000000005,,,0.1590000000000007,0.3860000000000001,,,0.3310000000000004,5.977
2000-06,0.3810000000000002,0.33678700000000017,,0.20999999999999996,0.14021400000000028,0.0,0.8570000000000002,0.2990000000000004,0.344182,,,0.15300000000000047,0.4219999999999997,,,0.27800000000000047,6.027
2000-07,0.3180000000000005,0.30243100000000034,,0.1980000000000004,0.1335260000000007,0.0,0.835,0.25400000000000045,0.34311700000000034,,,0.14500000000000046,0.35300000000000065,,,0.2869999999999999,6.0390625
2000-08,0.33000000000000007,0.34886199999999956,,0.22100000000000009,0.1549100000000001,0.0,0.7850000000000001,0.2699999999999996,0.3531240000000002,,,0.16000000000000014,0.37599999999999945,,,0.3049999999999997,5.7265625
2000-09,0.30799999999999983,0.3556109999999997,,0.2159999999999993,0.14364199999999983,0.0,0.8009999999999993,0.23899999999999988,0.37242399999999964,,,0.13699999999999957,0.3769999999999998,,,0.2999999999999998,5.8078
2000-10,0.2889999999999997,0.3351059999999997,,0.23299999999999965,0.10257000000000005,0.0,0.726,0.2160000000000002,0.3537150000000002,,,0.12300000000000022,0.36299999999999955,,,0.26399999999999935,5.7578125
2000-11,0.28499999999999925,0.35805799999999977,,0.20499999999999918,0.12119999999999997,0.0,0.6989999999999998,0.20999999999999996,0.3855569999999995,,,0.11399999999999988,0.35499999999999954,,,0.2789999999999999,5.4765625
2000-12,0.3080000000000007,0.35373700000000063,,0.22500000000000053,0.1319170000000005,0.0,0.5940000000000003,0.22599999999999998,0.38987700000000025,,,0.12200000000000077,0.3730000000000002,,,0.29100000000000037,5.1116
2001-01,0.3130000000000006,0.34828499999999973,,0.21300000000000008,0.13153900000000007,0.0,0.5720000000000001,0.21199999999999974,0.3776609999999998,,,0.13400000000000034,0.3550000000000004,,,0.2709999999999999,5.02734375
2001-02,0.32099999999999973,0.35958500000000004,,0.24100000000000055,0.12905799999999967,0.0,0.5739999999999998,0.22500000000000053,0.41238699999999984,,,0.13900000000000023,0.37600000000000033,,,0.2860000000000005,4.90234375
2001-03,0.33999999999999986,0.3878369999999993,,0.2519999999999998,0.15494699999999995,0.0,0.5989999999999993,0.2239999999999993,0.4205329999999998,,,0.16299999999999937,0.4349999999999996,,,0.2839999999999998,4.9146
2001-04,0.3129999999999997,0.34662599999999966,,0.24899999999999967,0.17452000000000023,0.0,0.5339999999999998,0.23899999999999988,0.39737700000000054,,,0.16100000000000048,0.4119999999999999,,,0.34299999999999997,5.3359375
2001-05,0.2730000000000006,0.31878600000000024,,0.22000000000000064,0.13740299999999994,0.0,0.4690000000000003,0.20500000000000007,0.37438900000000075,,,0.14000000000000057,0.36900000000000066,,,0.30900000000000016,5.3828125
2001-06,0.27000000000000046,0.32749700000000015,,0.23399999999999999,0.1293880000000005,0.0,0.4660000000000002,0.2010000000000005,0.3935940000000002,,,0.15800000000000036,0.38400000000000034,,,0.3120000000000003,5.3475
2001-07,0.2450000000000001,0.3048459999999995,,0.21999999999999975,0.10144600000000015,0.0,0.4820000000000002,0.18700000000000028,0.3860539999999997,,,0.1429999999999998,0.37599999999999945,,,0.3019999999999996,5.0554
2001-08,0.2599999999999998,0.2754449999999995,,0.21499999999999986,0.08462399999999981,0.0,0.45199999999999996,0.1769999999999996,0.35728199999999966,,,0.16000000000000014,0.3540000000000001,,,0.2989999999999995,4.84
2001-09,0.2450000000000001,0.22994700000000012,,0.21999999999999975,0.07113399999999981,0.0,0.42300000000000004,0.1719999999999997,0.32798700000000025,,,0.16199999999999992,0.3460000000000001,,,0.2989999999999995,4.5902
2001-10,0.24399999999999977,0.28785099999999986,,0.23799999999999955,0.15593099999999982,0.0,0.48099999999999987,0.1459999999999999,0.34607399999999977,,,0.1429999999999998,0.30100000000000016,,,0.2839999999999998,4.2421875
2001-11,0.22599999999999998,0.27253799999999995,,0.2469999999999999,0.11745299999999936,0.0,0.43599999999999994,0.1609999999999996,0.3303099999999999,,,0.15399999999999991,0.2999999999999998,,,0.2809999999999997,4.7537
2001-12,0.1719999999999997,0.19500000000000028,,0.20000000000000018,0.07399999999999984,0.0,0.28500000000000014,0.1120000000000001,0.24399999999999977,,,0.10899999999999999,0.19899999999999984,,,0.18200000000000038,5.0292
2002-01,0.1830999999999996,0.22409999999999997,,0.17209999999999948,0.0710999999999995,0.0,0.4051,0.27009999999999934,0.2870999999999997,,,0.11010000000000009,0.22309999999999963,,,0.17609999999999992,5.0456
2002-02,0.19130000000000003,0.21729999999999983,,0.17429999999999968,0.0732999999999997,0.0,0.36329999999999973,0.2603,0.2633000000000001,,,0.13229999999999986,0.2292999999999994,,,0.17629999999999946,4.8737
2002-03,0.19540000000000024,0.23040000000000038,,0.17140000000000022,0.09240000000000048,0.0,0.3353999999999999,0.2574000000000005,0.2614000000000001,,,0.14639999999999986,0.22940000000000005,,,0.1894,5.406
2002-04,0.1852999999999998,0.2223000000000006,,0.22130000000000027,0.09529999999999994,0.0,0.32730000000000015,0.2403000000000004,0.25229999999999997,,,0.14430000000000032,0.24929999999999986,,,0.1722999999999999,5.0893
2002-05,0.17330000000000023,0.2193000000000005,,0.20429999999999993,0.1023000000000005,0.0,0.2643000000000004,0.22829999999999995,0.2403000000000004,,,0.14029999999999987,0.23930000000000007,,,0.16330000000000044,5.0446
2002-06,0.19850000000000012,0.24249999999999972,,0.23050000000000015,0.09649999999999981,0.0,0.3094999999999999,0.23249999999999993,0.25649999999999995,,,0.14349999999999952,0.26649999999999974,,,0.17849999999999966,4.8088
2002-07,0.18240000000000034,0.21740000000000048,,0.22140000000000004,0.07940000000000058,0.0,0.40439999999999987,0.23040000000000038,0.24540000000000006,,,0.11840000000000028,0.27639999999999976,,,0.16140000000000043,4.4593
2002-08,0.17740000000000045,0.19240000000000013,,0.21440000000000037,0.07640000000000047,0.0,0.3163999999999998,0.24040000000000017,0.21839999999999993,,,0.11739999999999995,0.2524000000000006,,,0.14139999999999997,4.1297
2002-09,0.18799999999999972,0.20500000000000007,,0.20199999999999996,0.11599999999999966,0.0,0.34699999999999953,0.2549999999999999,0.22599999999999998,,,0.1120000000000001,0.266,,,0.16999999999999993,3.6001
2002-10,0.1352000000000002,0.12820000000000054,,0.13820000000000032,0.061200000000000365,0.0,0.3252000000000006,0.19420000000000037,0.23519999999999985,,,0.054199999999999804,0.1922000000000006,,,0.14620000000000033,3.8949
2002-11,0.08279999999999976,0.11680000000000046,,0.14280000000000026,0.06979999999999986,0.0,0.2578000000000005,0.1517999999999997,0.2088000000000001,,,0.05180000000000007,0.13980000000000015,,,0.07779999999999987,4.2109
2002-12,0.06679999999999975,0.11280000000000001,,0.08279999999999976,0.05679999999999996,0.0,0.24079999999999924,0.11079999999999934,0.22379999999999978,,,0.020799999999999486,0.12080000000000002,,,0.07279999999999998,3.8181
2003-01,0.0613999999999999,0.17240000000000055,,0.10139999999999993,0.058399999999999785,0.0,0.2694000000000001,0.11340000000000039,0.21839999999999993,0.3664000000000005,,0.019400000000000084,0.11340000000000039,,,0.04740000000000055,3.9659
