Date,AT,BE,CY,FI,FR,DE,GR,IE,IT,LT,MT,NL,PT,SK,SI,ES
2000Q1,1.62392590344801,2.00406204431985,4.75673514505711,2.62554545006695,1.53202585381979,1.5291027785613,2.86267738989327,4.38671990442678,2.3042084489298,0.84878301766538,,1.86645235975272,1.90898040608832,15.3811530989899,8.38971038151838,3.0663288895572
2000Q2,2.08585351244047,2.21300733611191,4.60010730016933,2.96027138294869,1.3588110403397,1.01611596515436,2.69942749906378,5.11132478488125,2.60504855300844,0.792050971456461,,2.09123009933947,2.47775512428451,15.6427179660468,9.3484856744573,2.97072694972491
2000Q3,2.83402295526856,3.06775529672274,3.43802352308093,3.91703517146037,1.77874777093078,1.44729248871388,2.97386638159471,6.23646937388439,2.56641187801333,0.975786578881757,,2.49975580050176,3.37315503853112,8.86236147417853,8.7042977377693,3.71095708406555
2000Q4,2.85286646060308,2.89323256694579,3.34666448380554,3.91998919049434,1.98313047586966,1.76698081944746,4.05584990719157,6.60147392109518,2.53951931720535,1.31148259100934,,2.97537008505382,3.63780186658366,8.81640567548405,9.19104912709488,3.97367147514574
2001Q1,2.79383504782741,2.08060702096787,1.59422727987059,3.04838608630464,1.21540617131781,1.63885137865591,3.14016823606849,5.20396785080563,3.00603413429095,0.0714416225975977,,3.93766011917555,4.74796216773513,6.87924901205225,8.65068906192922,3.84371307495232
2001Q2,3.10788495428588,3.03132517504419,2.0561608127708,3.18304843522636,2.05277741348921,2.55976773014953,3.76510134584737,5.44094264083065,3.01158864075835,1.40445312689433,,4.40221243880785,4.58318217843505,7.72381514726497,9.44781639863803,4.04011531664894
2001Q3,2.57961839119683,2.54456017247675,1.90093906565253,2.4392507303129,1.79001348078132,2.05784083821489,3.87224399332457,4.73580593337611,2.81430729166376,1.94521113106554,,4.24123478514839,4.21477606147475,7.91518392691884,8.29727322504374,3.77046800150937
2001Q4,2.16260265303664,2.22710494583724,2.34115310124932,1.70628274956951,1.40725892113579,1.68325297732362,2.73094770331776,4.14227951833147,2.45781015980118,2.04422553390387,,4.04242212061504,3.94907956538097,6.91468341066244,7.19422870420232,2.72573982089863
2002Q1,1.97125217211574,2.7795416838297,2.59027974449083,1.97557166491092,2.15326278460816,1.97869886029536,3.87898591480759,4.77951384100666,2.32504431402509,2.82959383061064,,3.81284634385866,3.40700692404646,4.56221565116985,8.18937125181342,2.66058886479235
2002Q2,1.77337002213013,1.35145629007903,2.32055360322765,1.54149860973862,1.64265551445752,1.28599725819232,3.53002102608285,4.62967029761324,2.24773842096515,0.44886520662779,,3.3203436642088,3.38562505976675,2.73682679400378,7.43293878243967,3.2977633414388
2002Q3,1.68791369232777,1.21796757118141,3.5885515971314,1.21244189371017,1.75793937206785,1.25362346848331,3.51864839974736,4.2859742677686,2.38049089415995,-0.921320603735086,,3.18681038675892,3.63765980604022,2.91069778478579,7.25710515546194,2.4629630196272
2002Q4,1.77818892995917,1.25406168118491,2.70156428658064,1.51472091728896,2.08078555420456,1.17187059389027,3.59588864722333,4.76726246384696,2.80657588187436,-1.16376879053903,,2.84496101634369,3.96390209509093,3.13901749706224,7.08431699980757,3.83835767981354
2003Q1,1.7473988777038,1.60973483474534,4.89813090305642,1.58822321824747,2.39150379548247,1.17112985617151,3.81271559099143,4.90598107713831,2.82900806078298,-1.53671615179574,0.87862147438903,2.44912280801146,3.91151843335203,7.75963677988119,6.43936563802485,3.88762907550651
2003Q2,1.17420061046291,1.37034516335309,4.92143200379116,0.843823128463049,1.9386112945435,0.783009060225781,3.66425404245576,3.75797876682376,2.66950832995139,-0.724005058210701,1.57063216113857,2.03189512548315,3.56354656919786,8.02454820637133,5.55854190205631,2.70894496201696
2003Q3,1.28424897469011,1.63993449087102,3.38737291053737,0.595172599664286,1.92844136797631,1.03941522259417,3.33859089217653,3.1248228741742,2.71357899873168,-0.958770511039192,1.0414422340045,2.05427001489149,2.87232608237085,9.07207927071704,5.36991826440007,2.98783832613747
2003Q4,1.22011901465225,1.74302549039458,3.39327771836114,0.475825740591978,2.19824968144733,1.14341766032289,3.31569956107043,2.2242774816652,2.62784529320605,-1.3107355500795,1.72562787728461,1.8386117714822,2.55374153877466,9.32569230903496,4.84906084599317,2.59189573234512
2004Q1,1.40995692830939,1.27171305610371,1.36341518540669,-0.115440018088469,1.82121426553572,0.957119358552568,2.68949670070332,1.59874852851527,2.23281356626858,-1.23130674983147,2.86104785306194,1.28172804383736,2.23224157021972,8.29628522286085,3.84140973404719,2.27685265718516
2004Q2,1.95771134314876,2.32107241014182,1.58148385113101,-0.152442576006548,2.37737058402142,1.90273493739686,2.95925797641193,1.8560456268172,2.41122402307526,0.525642351432921,2.49863104749977,1.44373040509789,2.4241426631565,8.25342703190176,3.76070107843098,3.08494784787976
2004Q3,2.13307155314057,2.22685538603223,2.88854098090268,0.42524854561954,2.28639122040163,1.81234749043718,2.78173558407436,2.58721765202328,2.16823197623113,2.43081725778669,2.95826618542984,1.06746861050645,2.40181369476349,7.48850041138287,3.49710482661753,3.404482539022
2004Q4,2.73808503056028,2.56695038803672,3.30331165260285,0.541675072645219,2.03374845988979,1.98928753923188,3.16116895682114,2.75177530677337,1.81551842562258,2.96982890722811,2.84632760781132,1.2632256192157,2.40280160605233,6.22558421209526,3.2828898517081,3.38253010620118
2005Q1,2.89163224666253,2.63462925009914,3.09962392035646,0.444397063210946,1.71040495652958,1.67847983821967,3.38271443337528,2.20475770029839,1.91241433930336,3.28650008326424,2.91737263809364,1.66232908964534,2.13702289736449,2.89813089106863,2.8331194613012,3.26081341698037
2005Q2,2.39500875994924,2.6957000731737,2.57482554004922,1.04397498371906,1.70313800782394,1.25614927735564,3.36455762468965,2.35670415751447,1.8555197285163,2.35716706521141,3.1427275008201,1.46496593017052,1.73018951901888,2.6717634920983,2.23908941928057,3.22547174870509
2005Q3,2.25138622753381,3.20163080545895,1.94061282451502,1.07951418204729,1.88802557803056,1.65811604644938,3.8370464991958,2.47823292373857,1.95122637753313,2.13951616553667,2.36504966779084,1.78921921733605,2.57902958126177,2.10290608755365,2.4244674508659,3.46999088672522
2005Q4,1.69524234075904,2.6003966310683,2.65329496338561,0.95629228617749,1.72502287464185,1.59531051746342,3.59479576102092,2.67459765801779,2.19731251377619,2.86602905472893,3.60432183489831,1.83466919316071,2.6565235976453,3.1670451801475,2.31951597789541,3.5130661693759
2006Q1,1.13860167772705,2.35341428027213,2.91011817445894,1.40322805702423,1.83595738062387,1.80602401945109,3.36691484709126,3.39452929727656,2.29244459977143,3.33604715015279,2.59290916722152,1.15914549726032,3.26777937391048,4.64853252987674,2.30935989891552,4.14764541201522
2006Q2,1.67675959185891,1.92519268082293,3.10769910237957,1.84044655555198,1.87982769542633,1.83407762071578,3.25325420155616,3.96257026885969,2.1658333167459,3.57063551119954,3.96738935698966,1.26163913230882,3.66215769349055,4.74918335807979,2.85044154482801,3.90843227501678
2006Q3,1.55013985204737,1.40157717865836,2.6448059957697,1.68256996100049,1.67651107704268,1.38900348192171,3.2788012179753,4.07007188267847,2.14056191154192,3.83927617094633,3.55534148815004,1.12314965712713,2.92856352072604,4.84240857943736,2.42207058690237,3.40182761512583
2006Q4,1.26899918400256,1.47057013022308,1.35314296605476,2.09889316455149,1.30371705396631,1.28747782304945,2.89190237219498,4.28916620962464,1.87852446835175,4.20134506420075,1.01361172472159,0.865021955435318,2.58560250677376,3.71083842953201,2.25564262183113,2.63093482466624
2007Q1,1.734618702787,1.6846893463973,1.60629788282013,2.39236876987064,1.17498693112536,1.78519936935853,2.73946224220878,5.02427399465552,1.72699645284754,3.94980466660547,0.99202720187721,1.55083950971608,2.41543367210809,3.01262523526836,2.46978884689236,2.44464291879201
2007Q2,1.7196314828897,1.4594051842602,1.80544972254677,2.37156170986823,1.15420534759488,2.08287988555585,2.67948018509454,5.01800222122769,1.62880602429385,4.82293023222676,-0.210068635728951,1.70590717741096,2.52270006079793,2.56643591186227,2.98946736579113,2.42778682736681
2007Q3,1.81263396361794,1.36730442779635,2.60541629934116,2.48230921667801,1.26847396035048,2.2486007497492,2.52972176741857,4.73980792837737,1.60768968679613,6.05788435682982,1.27880017186512,1.36171798937917,2.15958317246775,2.40199061598942,3.69026780533481,2.34401096629995
2007Q4,3.07632924093348,2.77489403422304,3.45410842006776,2.80227805022023,2.36524550990564,3.07026103420422,3.62287726493378,4.81230242766276,2.32710925359524,8.03993814411064,2.96054123483059,1.83648040459113,2.71808456266272,3.0488869516112,5.45343797141758,3.92224412271978
2008Q1,3.33993730012029,3.7550281207479,4.62010158838221,3.75779190775362,2.94577134006931,2.93490777393626,4.42713249354697,4.722634358019,3.00211674806398,10.5596834332332,3.80325445972338,2.13011230278794,2.91794401763988,4.10197214486476,6.66164403360065,4.35519048295504
2008Q2,3.50237617931812,4.99909456420602,4.977093166498,3.97564519764644,3.28967701440001,2.8309238531695,4.68210727917343,4.62287357508106,3.56179685618573,12.0228343152063,3.73582756351502,2.22190329284527,2.79988375914246,4.46822274250405,6.43425862965912,4.62142640555877
2008Q3,3.77240751069192,5.69361769564684,5.31873174817487,4.67792082238719,3.26231759937703,3.11856503049268,4.60419704633863,4.36929599659294,3.96688983082381,11.7389858868558,4.33518874055093,3.20409981738146,3.06505926456585,4.95596488498538,6.16289254190293,4.92223729928261
2008Q4,2.31390578784632,3.52932954854795,3.78462006463378,3.81003057316856,1.77925984075538,1.64702699432002,2.92872743713216,2.5651166237755,2.85416591980603,9.448346795538,5.13158226983712,2.38926190108761,1.58629283383857,4.85595481251671,3.42459168639959,2.44316215975699
2009Q1,1.0732820470047,1.54737302337251,0.96188662663529,1.50119745271238,0.59879774950293,0.800835780411831,1.59862913592336,-1.51937638554785,1.54013350755901,8.71238069762695,3.92742436524866,1.94622732730075,-0.0988609446107359,2.94795221045811,1.79209881364796,0.420841075031217
2009Q2,0.355845137843795,-0.306818998647494,0.437234474860491,0.282040442917002,-0.213723810315328,0.285635672518465,0.605311063461273,-4.51724785411271,0.829584450655351,5.10541946199625,3.49206252382255,1.61513314538404,-1.08554106255248,1.87927092830713,0.622939446876494,-0.624981007415538
2009Q3,0.202419132860557,-1.14126203318795,-0.948054652645693,-0.747634394995326,-0.401770083803441,-0.206599131174709,0.75140623452584,-6.06362842891229,0.197502376080267,2.77495815365782,1.44040497974123,0.279046048178425,-1.40406992723697,1.22399068990882,-0.0766330913429173,-0.993771329352626
2009Q4,0.685277040200402,-0.266883649099676,0.886175617608845,-0.977103729196092,0.369157802506116,0.379770465757801,1.89063215030581,-5.75682993522829,0.60225378554442,1.48821948881572,-0.406050158396451,0.935616596617727,-0.741354030533773,0.457955588692677,1.04396171270821,0.0631621558474848
2010Q1,1.45609045311624,0.962744319494046,2.50988594788405,0.14493510735242,1.29335067044959,0.792011754773615,3.11717129024692,-3.4053289016103,1.25583610308275,-0.200778254312618,0.659022428173315,0.8972545732772,0.213148369732634,0.573231909606924,1.33446076976293,1.12804631516
2010Q2,1.87400744429228,2.2318561965266,1.94669678317177,0.947323063532887,1.62646935779638,1.15221211205891,5.155122040702,-1.29649330028099,1.41007188678975,0.621178369213248,1.24322199882575,1.05788673862413,1.11714308297332,1.13623258294199,2.01350453328604,1.71183657491443
2010Q3,1.57502010001511,2.57448922741487,3.12340365774871,1.21451892471066,1.56091848148092,1.08471197991072,5.54997705083069,0.207177093684768,1.57619100112073,1.73099940357861,1.68794190276237,1.50587800597471,1.93494569357027,1.04436908570179,2.16491817283126,1.88219458325533
2010Q4,1.94746966363644,2.98897984422769,2.14801917234332,2.59112543037598,1.63968294033652,1.38551762574186,5.0173696367693,0.897476582687864,1.83247932613098,3.13873011547832,2.48247197069862,1.63871024753347,2.34503620921537,1.07285888911721,1.69275296640694,2.47205942014909
2011Q1,2.7429099971177,3.31840278238379,2.5788491842212,3.28703192968184,1.78248812392243,1.86449128659908,4.73676612655948,2.10223604735173,2.26757413065307,3.30800999191307,2.60089493018468,1.84386362098381,3.76352995125663,3.34077869209119,1.69654311992669,3.42215288967123
2011Q2,3.30348569220581,3.52182221914763,3.74364521301621,3.41387939521454,2.09390643930745,2.026077579714,3.46446469771655,2.75784262459228,2.66765394026407,4.82200638243528,2.76001165672865,2.15850434116364,3.78719122274532,3.8372287983331,1.80774263229715,3.57448604920885
2011Q3,3.73353260381701,3.7245073319747,3.09767770870492,3.83524407774593,2.14511132352834,2.24125814331914,2.43253292948151,2.50022020822325,2.85837723174931,4.52863547366672,2.88222942654434,2.85740612209824,3.23412102157573,3.9162060262432,1.37777269982183,3.12676126300333
2011Q4,3.48173221034906,3.56064678043775,3.73764163905359,3.30505945852734,2.43562592175109,2.16730004169996,2.73834010191903,2.86885448532803,3.31106447269857,3.86370169969649,2.6463883498296,2.50074092273649,3.83067161112996,4.57441992838348,2.33010396575519,2.67304559752124
2012Q1,2.83184479640363,3.53507809549182,3.11192538904702,3.08799656566933,2.31087942605018,2.1362154545019,2.08721100427529,2.21635838500454,3.258265815137,3.86464010666743,2.13212853423566,2.53704533414901,3.45166001087951,3.88618292420562,2.54531632324813,1.92255664804039
2012Q2,2.34457796733754,2.78645766169308,2.66530794459454,3.08790757298538,2.00955064101607,1.90044074833182,1.51307469602357,1.6918244155056,3.29396852403493,2.80181826742456,2.25145220852844,2.33400428061987,2.82101764716558,3.47000666346023,2.46336272083883,1.9801342469086
2012Q3,2.35989381916307,2.63857599833724,2.2803486557959,2.80419553045623,1.96242672052201,1.98097000160555,1.20042017558496,1.71779552630788,3.21189293379911,3.05753807401609,2.40441106639737,2.1189844034529,2.91428435875158,3.62094592451531,2.84523071767248,2.75566358425263
2012Q4,2.69438860841269,2.41543425564448,1.51950281036336,2.309526795574,1.52076601050357,2.01725331713803,1.2163302797614,1.16839723222442,2.48744379630055,2.65730985879117,2.87818824296962,2.83096264637453,1.92422179636685,3.45356909602435,2.53614993247067,3.11713600590108
2013Q1,2.49243647750613,1.31267962595103,1.58721310140636,1.74255174993032,1.08700516263786,1.68557892856311,0.0407644147767238,0.989208249907257,1.9449683838,2.3421828157497,2.0690401691552,3.11818567736146,0.319622743269701,2.29887283497901,2.35766950316087,2.73762241859634
2013Q2,2.06047074112165,1.29430594488641,-0.358225620561161,1.5405911223788,0.819119415722622,1.47351432571302,-0.375399875023067,0.511579691118403,1.15634976225518,1.20437846071819,1.68117899788296,2.77643741740203,0.577348863912028,1.66687665467655,1.62967268716363,1.67653040859822
2013Q3,1.77223786289864,1.11305463473687,-0.700947889284187,1.26011039611359,0.925335201289992,1.52833527850438,-1.06652216815233,0.342295165725437,1.09272251407389,0.394677625432881,1.38441021002433,2.61121506476482,0.349869630428168,1.27320987174287,2.1108981833445,1.16808995813938
2013Q4,1.4577146830389,0.738295810589475,-2.10850389150123,1.33057789495875,0.67976565667596,1.33425153305248,-2.2717204100445,0.196478968217232,0.590527969141386,0.275937667750265,0.388794349965239,1.54102212436116,-0.145532070463056,0.385734071920633,0.994458701722484,0.0911919772102865
2014Q1,1.57534912562891,1.05080391334339,-2.57205973699521,1.42479780474475,0.719135515659791,1.34653074953385,-1.28447147374971,0.183200269745949,0.529915292352071,0.144127738049863,0.973609790920017,1.1453051464671,0.048016673060155,0.0428324936342982,0.564974847272873,0.129092036274
2014Q2,1.83499548517739,0.396458622318195,-1.21488699183987,0.950203884875043,0.621197522654844,1.05479853221512,-1.41804257526914,0.314125078825209,0.490785268097338,0.107552584223059,-0.112308659589772,1.00735154875542,-0.366495626604033,-0.0318626415635586,0.703801313762659,0.246380183967315
2014Q3,1.7908455620895,0.0522004759819327,-0.952258456539184,1.07431240661582,0.351377055309084,0.758361805480869,-0.733152432216644,0.164771550634359,-0.134220707405267,0.198204367776009,-0.0248832417702065,0.898201511024489,-0.666367262418304,-0.171672152421931,-0.368791405564505,-0.380857061995138
2014Q4,1.40539347305062,-0.136463711937118,-0.648728772399978,0.735205344899998,0.200690414166552,0.473600160522672,-1.81213230667642,0.0686565033176671,0.119374809290433,-0.0342840622518079,0.417959502241575,0.855617790927704,-0.124502304719775,-0.143419006299908,-0.0951286407139942,-0.595809979599116
2015Q1,0.80457467876886,-0.475422497434217,-1.74801828582005,-0.0882672524202185,-0.166884752255722,0.0358903501944545,-2.4555964516825,-0.527274128050859,-0.307158004658296,-1.58270604141789,0.586834500990456,0.156016360235103,0.0431834372225674,-0.385219959608497,-0.449334207203132,-1.13597874300835
2015Q2,1.04089853337712,0.458853725533905,-2.05776118714585,-0.102968857688132,0.22688755048229,0.936881526229529,-2.12454728731145,-0.374265527299022,0.0547840493727894,-0.715330216942787,1.3990359395131,0.910051848652389,0.609248294520825,-0.10566059329399,-0.616990223479363,-0.261981701689672
2015Q3,0.862577588626131,0.816159241217979,-2.90287345653312,-0.356218252025864,0.0700236793729065,0.647064418265119,-1.85683067653503,-0.165171216758238,0.207206041889235,-0.851045143336017,1.22916997972915,0.694486130177618,0.771113394437879,-0.326253386437789,-0.485343736139774,-0.347098085305283
2015Q4,0.721677908951189,1.45770896045418,-1.67614910948007,-0.305723009287201,0.120125504650586,0.439168596170887,-0.482043907779266,-0.0918176311334692,0.212742146104779,-0.384330106537857,1.18419186616924,0.640095248406893,0.529254239632313,-0.483592969550664,-0.550225149087226,-0.252240511998691
2016Q1,0.992445815284542,1.79740239157934,-1.9228126575824,0.00269438162331838,-0.00964767261885654,0.414479912367883,-0.869434380636039,-0.0468220745221193,-0.0438556151124092,0.983421380084888,0.37881469257352,0.618557574530222,0.608162609143124,-0.542435633429308,-0.707744857755556,-0.605861919635165
2016Q2,0.607021765796267,2.15563007864622,-2.25839237140687,0.347432184716474,-0.0133526174764951,0.092186943057418,-0.875157138600748,0.16743468591853,-0.409528304522384,0.745882306375226,0.696120769937485,0.0283050118630912,0.417753695461821,-0.750076578331829,-0.31032376681372,-0.972622003502725
2016Q3,0.75455991615418,2.11766446365573,-0.459122559894973,0.397904980612447,0.263224758451622,0.435716243343222,-1.04965334700101,0.0434684959179759,-0.0468631891949641,0.737325882828778,0.790889892512494,-0.0150957628100075,0.62545740637503,-0.752266765690526,0.216620697363985,-0.183136209124383
2016Q4,1.34691184304013,1.81685692510338,-1.06403288186232,0.678688986099694,0.503100811637131,1.02619356520743,-0.506609875967667,-0.130549779422913,0.134194003437519,1.15585628859128,0.69236585462491,0.637815436482527,0.77840350764418,-0.0333322162317876,0.583671652364594,0.956928341936394
2017Q1,1.9793863922631,2.66771064516111,1.31260328117322,1.01394808909418,1.24319462442903,1.80169222156739,1.42340948122,0.531723175185583,1.36126140651,2.80737010144902,1.66304577768641,1.52302772653986,1.47421652400708,0.891399149123269,1.84657204688738,2.76930104171759
2017Q2,1.99028718563472,1.86554297756835,1.22186631760904,0.716978336435631,0.885999913760359,1.33294346141611,1.27078076200413,0.205627734017247,1.4890794390158,3.383082227094,1.29575705942268,1.27480918147729,1.36519651135176,0.920220940062992,1.39600933693717,1.97689925234813
2017Q3,2.15626911669222,1.91573521939091,-0.315445414513597,0.683992830316534,0.863902712891866,1.49386482053078,1.08821088998137,0.132289423876575,1.10255890082034,4.39200802872418,1.20911635684411,1.39955524428386,1.16389845382512,1.54310187255215,1.13840982157641,1.69643886556679
2017Q4,2.17663876420934,2.06787770038667,-0.0768749667443711,0.603080656321054,1.17347313854744,1.41217299348092,0.705685959538937,0.495601695648307,0.956103954383627,4.30256150091556,1.29235818560089,1.33003607597767,1.47239007580593,1.89075127184614,1.34024368557833,1.39536708963216
2018Q1,1.85633035686204,1.48250940743173,-0.555372018464855,0.730739139798817,1.34009222407887,1.31032984632376,-0.192560984500583,0.273476429896135,0.677852570710296,3.2453618127535,0.885889756759237,1.12197804575211,0.757343236289133,2.25662148494886,1.2915231975154,0.851883141989792
2018Q2,2.06907515087874,1.8142150737153,1.17034193868624,0.967117662328971,1.88451861284707,1.77110354742932,0.51405698122616,0.125612690569687,0.926192209217899,2.63975852168884,0.908889904768919,1.58548934424512,0.98635250667009,2.79502915089981,1.85484705547468,1.87770779847327
2018Q3,2.23910691500808,2.27407386336944,2.5635894380991,1.30672402266351,2.21058020907078,1.88538735160513,1.03386844669526,0.793197427123723,1.46937994438835,2.39349621024024,1.25060071473946,2.07943289877958,1.41091094358104,2.76665875398317,1.90138652957182,2.27309036957916
2018Q4,2.08580480398233,2.63745166243372,2.59380498829842,1.32999823954837,1.82229734480883,1.96081474579057,1.15151016338233,0.76207747380023,1.4770048706181,2.5272993177406,1.58371101033473,2.02468333955057,0.822224606851647,2.24068743425907,1.90717945509616,1.70264541144139
